date,order_id,sale_id,order_or_return,product_type,product_title,product_variant,quantity_ordered,billing_country,billing_region,billing_city,location,new_or_returning,gross_sales,discounts,returns,net_sales,shipping_charges,taxes,total_sales
2021-10-20,4123160805552,13211364589744,order,,"Clinic Custom Order",M1,1,Canada,Ontario,Fonthill,"Fonthill, Ontario, Canada",Returning,15.99,0,0,15.99,0,2.08,18.07
2021-10-20,4122967998640,13210734297264,order,,,,0,Canada,"British Columbia",Kelowna,"Kelowna, British Columbia, Canada",Returning,0,0,0,0,0,0,0
2021-10-20,4123044217008,13210971668656,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,"United States","New York","New York","New York, New York, United States",Returning,86.99,0,0,86.99,0,4.35,91.34
2021-10-20,4122938507440,13210642055344,order,,"Clinic Custom Order",S,8,Canada,Ontario,Cambridge,"Cambridge, Ontario, Canada",Returning,109.2,0,0,109.2,0,14.2,123.4
2021-10-20,4122938507440,13210642022576,order,,"Clinic Custom Order",M1,4,Canada,Ontario,Cambridge,"Cambridge, Ontario, Canada",Returning,63.96,0,0,63.96,0,8.31,72.27
2021-10-20,4122938507440,13210641891504,order,,"Clinic Custom Order",XS,3,Canada,Ontario,Cambridge,"Cambridge, Ontario, Canada",Returning,35.97,0,0,35.97,0,4.68,40.65
2021-10-20,4122967998640,13210734198960,order,,"Clinic Custom Order",M1,6,Canada,"British Columbia",Kelowna,"Kelowna, British Columbia, Canada",Returning,95.94,0,0,95.94,0,4.8,100.74
2021-10-20,4123044217008,13210971701424,order,,,,0,"United States","New York","New York","New York, New York, United States",Returning,0,0,0,0,0,0,0
2021-10-20,4122938507440,13210641924272,order,,"Clinic Custom Order",XL,2,Canada,Ontario,Cambridge,"Cambridge, Ontario, Canada",Returning,45.2,0,0,45.2,0,5.88,51.08
2021-10-20,4123531575472,13212574908592,order,Clothing,"3 Season Heated Coat",L,1,Canada,Ontario,Whitby,"Whitby, Ontario, Canada",New,214.99,0,0,214.99,0,27.95,242.94
2021-10-20,4123160805552,13211364688048,order,,,,0,Canada,Ontario,Fonthill,"Fonthill, Ontario, Canada",Returning,0,0,0,0,0,0,0
2021-10-20,4122967998640,13210734231728,order,,"Clinic Custom Order",M2,2,Canada,"British Columbia",Kelowna,"Kelowna, British Columbia, Canada",Returning,37.18,0,0,37.18,0,1.86,39.04
2021-10-20,4122967998640,13210734264496,order,,"Clinic Custom Order",L,3,Canada,"British Columbia",Kelowna,"Kelowna, British Columbia, Canada",Returning,61.95,0,0,61.95,0,3.1,65.05
2021-10-21,4125033496752,13217105445040,order,,,,0,"United States","New Jersey","West Orange","West Orange, New Jersey, United States",Returning,0,0,0,0,19.99,0,19.99
2021-10-21,4124258992304,13214718034096,order,,,,1,Canada,Ontario,Orillia,"Orillia, Ontario, Canada",New,131.7,0,0,131.7,0,17.12,148.82
2021-10-21,4124258992304,13214718066864,order,,,,0,Canada,Ontario,Orillia,"Orillia, Ontario, Canada",New,0,0,0,0,0,0,0
2021-10-21,4125033496752,13217105346736,order,,"Clinic Custom Order",M1,8,"United States","New Jersey","West Orange","West Orange, New Jersey, United States",Returning,137.36,0,0,137.36,0,0,137.36
2021-10-21,4125033496752,13217105379504,order,,"Clinic Custom Order",S,15,"United States","New Jersey","West Orange","West Orange, New Jersey, United States",Returning,222.45,0,0,222.45,0,0,222.45
2021-10-21,4125033496752,13217105313968,order,,"Clinic Custom Order",M2,7,"United States","New Jersey","West Orange","West Orange, New Jersey, United States",Returning,138.39,0,0,138.39,0,0,138.39
2021-10-22,4126408900784,13221301387440,order,,"Clinic Custom Order",XS,3,Canada,Ontario,"Niagara Falls","Niagara Falls, Ontario, Canada",Returning,35.97,0,0,35.97,0,4.68,40.65
2021-10-22,4126969823408,13223022985392,order,,"Clinic Custom Order",M1,4,Canada,"British Columbia","Prince George","Prince George, British Columbia, Canada",Returning,63.96,0,0,63.96,0,3.2,67.16
2021-10-22,4126408900784,13221301190832,order,,"Clinic Custom Order",XL,3,Canada,Ontario,"Niagara Falls","Niagara Falls, Ontario, Canada",Returning,67.8,0,0,67.8,0,8.81,76.61
2021-10-22,4126969823408,13223023050928,order,,,,0,Canada,"British Columbia","Prince George","Prince George, British Columbia, Canada",Returning,0,0,0,0,0,0,0
2021-10-22,4126969823408,13223022952624,order,,"Clinic Custom Order",XL,2,Canada,"British Columbia","Prince George","Prince George, British Columbia, Canada",Returning,45.2,0,0,45.2,0,2.26,47.46
2021-10-22,4126408900784,13221301289136,order,,"Clinic Custom Order",M1,3,Canada,Ontario,"Niagara Falls","Niagara Falls, Ontario, Canada",Returning,47.97,0,0,47.97,0,6.24,54.21
2021-10-22,4126969823408,13223023018160,order,,"Clinic Custom Order",XS,4,Canada,"British Columbia","Prince George","Prince George, British Columbia, Canada",Returning,47.96,0,0,47.96,0,2.4,50.36
2021-10-22,4126408900784,13221301420208,order,,,,0,Canada,Ontario,"Niagara Falls","Niagara Falls, Ontario, Canada",Returning,0,0,0,0,0,0,0
2021-10-22,4126408900784,13221301256368,order,,"Clinic Custom Order",L,3,Canada,Ontario,"Niagara Falls","Niagara Falls, Ontario, Canada",Returning,61.95,0,0,61.95,0,8.05,70
2021-10-22,4126408900784,13221301354672,order,,"Clinic Custom Order",S,2,Canada,Ontario,"Niagara Falls","Niagara Falls, Ontario, Canada",Returning,27.3,0,0,27.3,0,3.55,30.85
2021-10-24,4130961096880,13234722537648,order,,"Medical Snuggie",XL,1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,45.19,0,0,45.19,0,5.87,51.06
2021-10-24,4130961096880,13234722570416,order,,,,0,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,0,0,0,0,0,0,0
2021-10-25,4115523502256,13241648906416,return,Clothing,"High-Top Boots","XS -  2 Boots Only",0,"United States","New York","New York","New York, New York, United States",New,0,0,-82.99,-82.99,0,-4.15,-87.14
2021-10-25,4068683972784,13236020183216,return,Clothing,"High-Top Boots","XS -  2 Boots Only",0,Canada,Quebec,Repentigny,"Repentigny, Quebec, Canada",New,0,0,-82.99,-82.99,0,-4.15,-87.14
2021-10-25,4133005820080,13240503926960,order,,,,0,Canada,Ontario,Beaverton,"Beaverton, Ontario, Canada",New,0,0,0,0,0,0,0
2021-10-25,4133005820080,13240503894192,order,,"Medical Snuggie",XL,1,Canada,Ontario,Beaverton,"Beaverton, Ontario, Canada",New,45.19,0,0,45.19,0,5.87,51.06
2021-10-25,4123044217008,13243150106800,return,Clothing,"High-Top Boots","S - 2 Boots Only",0,"United States","New York","New York","New York, New York, United States",Returning,0,0,-86.99,-86.99,0,-4.35,-91.34
2021-10-26,4135374815408,13248002523312,order,,"Clinic Custom Order",M2,6,Canada,"British Columbia",nanaimo,"nanaimo, British Columbia, Canada",Returning,111.54,0,0,111.54,0,5.58,117.12
2021-10-26,4134917767344,13246520492208,order,,,,0,Germany,"Allmersbach im Tal","Allmersbach im Tal","Allmersbach im Tal, Allmersbach im Tal, Germany",New,0,0,0,0,19.99,0,19.99
2021-10-26,4135374815408,13248002490544,order,,"Clinic Custom Order",L,1,Canada,"British Columbia",nanaimo,"nanaimo, British Columbia, Canada",Returning,20.65,0,0,20.65,0,1.03,21.68
2021-10-26,4135374815408,13248002457776,order,,"Clinic Custom Order",XL,1,Canada,"British Columbia",nanaimo,"nanaimo, British Columbia, Canada",Returning,22.6,0,0,22.6,0,1.13,23.73
2021-10-26,4135374815408,13248002556080,order,,,,0,Canada,"British Columbia",nanaimo,"nanaimo, British Columbia, Canada",Returning,0,0,0,0,0,0,0
2021-10-26,4135374815408,13248002425008,order,,"Clinic Custom Order",M1,3,Canada,"British Columbia",nanaimo,"nanaimo, British Columbia, Canada",Returning,47.97,0,0,47.97,0,2.4,50.37
2021-10-26,4134917767344,13246520459440,order,,"Trench Coat",L,1,Germany,"Allmersbach im Tal","Allmersbach im Tal","Allmersbach im Tal, Allmersbach im Tal, Germany",New,76.49,0,0,76.49,0,0,76.49
2021-10-27,4136779546800,13252013359280,order,,"Clinic Custom Order",M1,2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,31.98,0,0,31.98,0,4.16,36.14
2021-10-27,4096389972144,13254959071408,return,,"Medical Snuggie",M1,0,Canada,"British Columbia",Victoria,"Victoria, British Columbia, Canada",New,0,0,-31.99,-31.99,0,-1.6,-33.59
2021-10-27,4136779546800,13252013457584,order,,"Clinic Custom Order",XS,5,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,59.95,0,0,59.95,0,7.79,67.74
2021-10-27,4136779546800,13252013392048,order,,"Clinic Custom Order",XL,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,22.6,0,0,22.6,0,2.94,25.54
2021-10-27,4136779546800,13252013490352,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,0,0,0,0,0
2021-10-27,4136779546800,13252013326512,order,,"Clinic Custom Order",M2,2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,37.18,0,0,37.18,0,4.83,42.01
2021-10-27,4136779546800,13252013424816,order,,"Clinic Custom Order",L,4,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,82.6,0,0,82.6,0,10.74,93.34
2021-10-28,4139375689904,13260304122032,order,,,,0,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,0,0,0,0,5.99,0.78,6.77
2021-10-28,4139379261616,13260315164848,order,,,,0,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,0,0,0,0,0,0,0
2021-10-28,4139379261616,13260315099312,order,,"Clinic Custom Order",L,1,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,20.65,0,0,20.65,0,2.68,23.33
2021-10-28,4139391254704,13260349210800,order,,Hoodie,XS,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,44.99,0,0,44.99,0,5.85,50.84
2021-10-28,4139375689904,13262529593520,return,,,,0,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,0,0,0,0,-5.3,-0.7,-6
2021-10-28,4139375689904,18961290363056,return,,,,0,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,0,0,0,0,-5.3,-0.7,-6
2021-10-28,4139379261616,13260315001008,order,,"Clinic Custom Order",XS,2,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,23.98,0,0,23.98,0,3.12,27.1
2021-10-28,4139391254704,13260349243568,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2021-10-28,4139375689904,13260304089264,order,,"Clinic Custom Order",XL,1,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,22.6,0,0,22.6,0,2.94,25.54
2021-10-28,4139379261616,13260315033776,order,,"Clinic Custom Order",M1,2,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,31.98,0,0,31.98,0,4.16,36.14
2021-10-28,4139375689904,18961290330288,return,,,,0,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,0,0,0,0,5.3,0.7,6
2021-10-28,4139379261616,13260315066544,order,,"Clinic Custom Order",M2,2,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,37.18,0,0,37.18,0,4.83,42.01
2021-10-28,4139379261616,13260315132080,order,,"Clinic Custom Order",XL,1,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",Returning,22.6,0,0,22.6,0,2.94,25.54
2021-10-29,4140495208624,13263995470000,order,,,,0,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,0,0,0,0,0,0,0
2021-10-29,4141610172592,13267199328432,order,,"Clinic Custom Order",M2,8,Canada,Ontario,"Owen sound ","Owen sound , Ontario, Canada",Returning,148.72,0,0,148.72,0,19.33,168.05
2021-10-29,4143292383408,13272434737328,order,,"Clinic Custom Order",M1,2,Canada,"British Columbia","West Vancouver","West Vancouver, British Columbia, Canada",New,31.98,0,0,31.98,0,1.6,33.58
2021-10-29,4141610172592,13267199361200,order,,"Clinic Custom Order",XS,8,Canada,Ontario,"Owen sound ","Owen sound , Ontario, Canada",Returning,95.92,0,0,95.92,0,12.47,108.39
2021-10-29,4143292383408,13272434802864,order,,"Clinic Custom Order",L,3,Canada,"British Columbia","West Vancouver","West Vancouver, British Columbia, Canada",New,61.95,0,0,61.95,0,3.1,65.05
2021-10-29,4141610172592,13267199295664,order,,"Clinic Custom Order",L,5,Canada,Ontario,"Owen sound ","Owen sound , Ontario, Canada",Returning,103.25,0,0,103.25,0,13.42,116.67
2021-10-29,4141911408816,13268140359856,order,,,,0,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",New,0,0,0,0,0,0,0
2021-10-29,4143292383408,13272434770096,order,,"Clinic Custom Order",M2,2,Canada,"British Columbia","West Vancouver","West Vancouver, British Columbia, Canada",New,37.18,0,0,37.18,0,1.86,39.04
2021-10-29,4141610172592,13267199393968,order,,,,0,Canada,Ontario,"Owen sound ","Owen sound , Ontario, Canada",Returning,0,0,0,0,0,0,0
2021-10-29,4140243878064,13263269888176,order,,,,0,Netherlands,Waddinxveen,Waddinxveen,"Waddinxveen, Waddinxveen, Netherlands",New,0,0,0,0,40,0,40
2021-10-29,4141911408816,13268140327088,order,,"Trench Coat",M1,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",New,57.99,0,0,57.99,0,7.54,65.53
2021-10-29,4141493125296,13266828820656,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2021-10-29,4140495208624,13263995437232,order,,,,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,80,0,0,80,0,10.4,90.4
2021-10-29,4140243878064,13263269855408,order,,"Medical Snuggie",XS,1,Netherlands,Waddinxveen,Waddinxveen,"Waddinxveen, Waddinxveen, Netherlands",New,23.99,0,0,23.99,0,0,23.99
2021-10-29,4141493125296,13266828787888,order,Clothing,"DOGORA Clinic Starter Kit","Starter Kit",1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,150,0,0,150,0,19.5,169.5
2021-10-29,4143292383408,13272434835632,order,,,,0,Canada,"British Columbia","West Vancouver","West Vancouver, British Columbia, Canada",New,0,0,0,0,0,0,0
2021-10-30,4148171112624,13287320780976,order,,,,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,0,0,0,0,0
2021-10-30,4147066994864,13283806412976,order,,,,0,Canada,Ontario,Lyn,"Lyn, Ontario, Canada",New,0,0,0,0,0,0,0
2021-10-30,4148171112624,13287320748208,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,82.99,0,0,82.99,0,4.15,87.14
2021-10-30,4147066994864,13283806380208,order,,"Medical Snuggie",S,2,Canada,Ontario,Lyn,"Lyn, Ontario, Canada",New,54.58,0,0,54.58,0,7.1,61.68
2021-10-30,4148432437424,13288132673712,order,,Hoodie,L,1,"United States",Utah,Murray,"Murray, Utah, United States",New,69.99,0,0,69.99,0,0,69.99
2021-10-30,4148432437424,13288132706480,order,,,,0,"United States",Utah,Murray,"Murray, Utah, United States",New,0,0,0,0,19.99,0,19.99
2021-10-30,4148432437424,13288132640944,order,,Hoodie,XL,1,"United States",Utah,Murray,"Murray, Utah, United States",New,74.99,0,0,74.99,0,0,74.99
2021-11-01,4151680434352,13298100043952,order,,,,0,"United States",Illinois,Champaign,"Champaign, Illinois, United States",New,0,0,0,0,19.99,0,19.99
2021-11-01,4151680434352,13298099978416,order,Clothing,"3 Season Heated Coat",M1,1,"United States",Illinois,Champaign,"Champaign, Illinois, United States",New,196.99,0,0,196.99,0,0,196.99
2021-11-01,4151680434352,13298100011184,order,Clothing,"3 Season Heated Coat",S,1,"United States",Illinois,Champaign,"Champaign, Illinois, United States",New,182.99,0,0,182.99,0,0,182.99
2021-11-02,4153182650544,13302863921328,order,,"Trench Coat",XL,1,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",New,79.99,0,0,79.99,0,10.4,90.39
2021-11-02,4153182650544,13302863954096,order,,,,0,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",New,0,0,0,0,0,0,0
2021-11-03,4154779435184,13307903869104,order,,,,0,Canada,Ontario,"North York","North York, Ontario, Canada",New,0,0,0,0,0,0,0
2021-11-03,4154426032304,13306712719536,order,,"Clinic Custom Order",L,2,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,41.3,0,0,41.3,0,5.37,46.67
2021-11-03,4154779435184,13307903836336,order,,"Trench Coat",M1,1,Canada,Ontario,"North York","North York, Ontario, Canada",New,57.99,-8.69,0,49.3,0,6.41,55.71
2021-11-03,4154426032304,13306712817840,order,,"Clinic Custom Order",S,2,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,27.3,0,0,27.3,0,3.55,30.85
2021-11-03,4154426032304,13306712785072,order,,"Clinic Custom Order",M1,6,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,95.94,0,0,95.94,0,12.47,108.41
2021-11-03,4154426032304,13306712883376,order,,,,0,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,0,0,0,0,0,0,0
2021-11-03,4154426032304,13306712686768,order,,"Clinic Custom Order",XL,4,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,90.4,0,0,90.4,0,11.75,102.15
2021-11-03,4154426032304,13306712850608,order,,"Clinic Custom Order",XS,2,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,23.98,0,0,23.98,0,3.12,27.1
2021-11-03,4154426032304,13306712752304,order,,"Clinic Custom Order",M2,2,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,37.18,0,0,37.18,0,4.83,42.01
2021-11-04,4157416702128,13317343838384,order,Clothing,"3 Season Heated Coat",XS,1,Canada,Quebec,Montr̩al,"Montr̩al, Quebec, Canada",New,175.99,0,0,175.99,0,8.8,184.79
2021-11-04,4157416702128,13317343871152,order,,,,0,Canada,Quebec,Montr̩al,"Montr̩al, Quebec, Canada",New,0,0,0,0,0,0,0
2021-11-05,4158858657968,13322137108656,order,Clothing,"3 Season Heated Coat",M1,1,"United States",Illinois,Gilberts,"Gilberts, Illinois, United States",New,196.99,0,0,196.99,0,0,196.99
2021-11-05,4158858657968,13322137141424,order,,,,0,"United States",Illinois,Gilberts,"Gilberts, Illinois, United States",New,0,0,0,0,19.99,0,19.99
2021-11-06,4160652443824,13327878652080,order,Clothing,"3 Season Heated Coat",M1,1,"United States","District of Columbia",Washington,"Washington, District of Columbia, United States",New,196.99,0,0,196.99,0,0,196.99
2021-11-06,4161295909040,13329885888688,order,,Hoodie,L,1,Canada,Ontario,Brantford,"Brantford, Ontario, Canada",New,69.99,0,0,69.99,0,9.1,79.09
2021-11-06,4160652443824,13327878684848,order,,,,0,"United States","District of Columbia",Washington,"Washington, District of Columbia, United States",New,0,0,0,0,19.99,0,19.99
2021-11-06,4161295909040,13329885921456,order,,,,0,Canada,Ontario,Brantford,"Brantford, Ontario, Canada",New,0,0,0,0,0,0,0
2021-11-08,4163848929456,13338160267440,order,,"Medical Snuggie",M1,4,Canada,"British Columbia",Vancouver,"Vancouver, British Columbia, Canada",New,85.28,0,0,85.28,0,4.26,89.54
2021-11-08,4163106177200,13335396581552,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,"South Lancaster","South Lancaster, Ontario, Canada",Returning,86.99,-86.99,0,0,0,0,0
2021-11-08,4163848929456,13338160201904,order,,"Medical Snuggie",L,3,Canada,"British Columbia",Vancouver,"Vancouver, British Columbia, Canada",New,82.47,0,0,82.47,0,4.12,86.59
2021-11-08,4163848929456,13338160332976,order,,"Medical Snuggie",XS,3,Canada,"British Columbia",Vancouver,"Vancouver, British Columbia, Canada",New,47.97,0,0,47.97,0,2.4,50.37
2021-11-08,4163848929456,13338160169136,order,,"Medical Snuggie",XL,2,Canada,"British Columbia",Vancouver,"Vancouver, British Columbia, Canada",New,60.24,0,0,60.24,0,3.01,63.25
2021-11-08,4163106177200,13335396614320,order,,,,0,Canada,Ontario,"South Lancaster","South Lancaster, Ontario, Canada",Returning,0,0,0,0,5.99,0.78,6.77
2021-11-08,4163848929456,13338160300208,order,,"Medical Snuggie",S,4,Canada,"British Columbia",Vancouver,"Vancouver, British Columbia, Canada",New,72.76,0,0,72.76,0,3.64,76.4
2021-11-08,4163848929456,13338160365744,order,,,,0,Canada,"British Columbia",Vancouver,"Vancouver, British Columbia, Canada",New,0,0,0,0,0,0,0
2021-11-08,4163848929456,13338160234672,order,,"Medical Snuggie",M2,4,Canada,"British Columbia",Vancouver,"Vancouver, British Columbia, Canada",New,99.16,0,0,99.16,0,4.96,104.12
2021-11-10,4166819152048,13348117348528,order,Clothing,"3 Season Heated Coat",M2,1,"United States",Michigan,"Spring Lake","Spring Lake, Michigan, United States",New,205.99,0,0,205.99,0,0,205.99
2021-11-10,4168803123376,13353123250352,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Ontario,Stouffville,"Stouffville, Ontario, Canada",New,82.99,0,0,82.99,0,10.79,93.78
2021-11-10,4168803123376,13353123283120,order,,,,0,Canada,Ontario,Stouffville,"Stouffville, Ontario, Canada",New,0,0,0,0,0,0,0
2021-11-10,4166734708912,13347829285040,order,,,,1,Canada,Alberta,"St. Albert","St. Albert, Alberta, Canada",New,37,0,0,37,0,1.85,38.85
2021-11-10,4166819152048,13348117381296,order,,,,0,"United States",Michigan,"Spring Lake","Spring Lake, Michigan, United States",New,0,0,0,0,19.99,0,19.99
2021-11-10,4166734708912,13347829317808,order,,,,0,Canada,Alberta,"St. Albert","St. Albert, Alberta, Canada",New,0,0,0,0,5.99,0.3,6.29
